User,Comment,Rating
Debbi Permata,"Paling tepat kesini pagi hari, selain belum terlalu panas, air laut juga masih surut jadi bisa ke ular suci dan gua",5 bintang
Uyun Elysa,"Karena cuaca hari ini sangat terik jadi kami bermandikan keringat, sedikit berkurang karena hembusan angin laut
Tapi seru sihhh
Ke Bali kalau belum ke tanah Lot kayaknya ada yang kurang",5 bintang
Arif Wicaksono,"Nyaman, indah, deburan ombak yang besar dan nyaman di dengar",5 bintang
Weychan Sibarani,"Kalo ke pura nya ngga boleh selain sembahyang
Jadi seputaran bawah pura nya aja
Destinasi wisata yang oke
Tiket masuk domestik 20rb & biaya parkir mobil 5rb
Terima kasih",5 bintang
agung apriyadi,"Pemandangan yang indah, destinasi wisata yang cukup terkenal, kesini saat air belum pasang, jadi bisa ke goa yang ada ular kramatnya.
Aneka kuliner dan souvenir tersedia di depan pintu masuk.
Tersedia kamar kecil dan tempat makan.",5 bintang
Putri Bimantika,"Tempat wisata yang sangat menarik untuk dikunjungi, banyak wisatawan dari dalam dan luar negeri. Tersedia parkiran motor mobil bus, tersedia musholla, toilet. Disini banyak toko yang menjual oleh - oleh khas bali mulai dari topi, tas daster dan masih banyak lagi. Disini ada jasa foto Rp20.000 perfoto. Di sebelah utara pura tanah lot, ada pura lain yang dibangun di atas tebing yang menjorok ke laut yaitu pura batu bolong.",5 bintang
Einstein Sigit,"saran datang waktu pagi atau sore hari
untuk melihat pemandangan matahari yang eksotis di lepas pantai",5 bintang
Rosa permana,Salah satu icon Bali ini menawarkan panorama yg indah dengan budaya yang kental....,5 bintang
Desy Marloe Tarigan,"Datang lagi ke sini dengan suasana yang berbeda, air laut sedang pasang jadi gak bisa turun ke bawah. Suasananya rame karena lagi ada semacam vestival gitu. Bisa nonton pagelaran tari dan lagi ada bazar makanan.",5 bintang
Aini Wardani,"Kalian sedang merencanakan wisata ke Bali? Tanah Lot menjadi salah satu destinasi tempat wisata yang wajib banget kalian kunjungi selama kalian berlibur di Pulau Dewata Bali. Kayaknya belum afdol kalau liburan ke Bali tapi tidak jalan-jalan ke Tanah Lot.

Harga tiket masuknya untuk wisatawan domestik tergantung dari usia dan jenis kendaraan yang digunakan. Untuk dewasa harga tiket masuknya adalah Rp. 20.000,00/orang. Harga tiket untuk anak usia 5-10 tahun adalah Rp. 15.000,00 per anak. Kemudian biaya masuk kendaraan dimulai dari dua ribu rupiah untuk kendaraan roda dua, lima ribu rupiah untuk kendaraan roda empat dan sepuluh ribu rupiah untuk bus. Harga tersebut kemungkinan bisa berubah ya, jadi sebaiknya kalian cek lagi sebelum kesini.

Setelah membeli tiket, kita langsung menuju area parkir yang luas. Jadi gak perlu bingung cari parkiran yang kosong.

Saya dan keluarga berkunjung kesini di bulan Februari 2022. Ya! Ketika masa pandemi covid19. Jadi sebelum melewati pintu masuk, kita akan diperiksa suhu tubuh dan wajib untuk scan barcode di aplikasi peduli lindungi. Petugasnya ramah sekali.

Setelah melalui pintu masuk, kita akan melewati area toko. Dari mulai tempat makan sampai toko oleh-oleh. Menurut saya semuanya lengkap ada disini ya. Bagi kalain yang tidak ada waktu untuk pergi ke pusat oleh-oleh, nah kalian bisa belanja oleh-oleh disini. Harganya tidak jauh berbeda dari tempat oleh-oleh lainnya di pusat kota.

Tempat wisata Tanah Lot sangat bagus, sangat tertata rapi, sangat asri karena banyak sekali pohon serta tanaman dan yang terpenting sangat bersih. Tidak ada sampah yang berserakan dan ini patut diapresiasi karena artinya sudah ada kesadaran akan pentingnya kebersihan lingkungan. Kalau tempat wisatanya bersih dan asri pasti nyaman untuk pengunjung.",5 bintang
Iman Sopian,"Salah satu destinasi wisata yang paling ramai yang wajib kamu kunjungi, Tanah Lot.

Bukan hanya keindahan alamnya yang bikin candu, di sini juga kalian bisa kulineran, ngopi2 cantik bahkan ada kopi luwak yang ada luwak benerannya.

Tempat parkirnya yg super luas, area tempat belanja oleh2 nya pun beragam. Untuk yang muslim tersedia juga Musholla.

Di luar area wisata ini juga masih banyak resto2 yg mengusung pemandangan sawah, dan tentunya dengan sajian menu dari mulai masakan khas bali sampai cemilan.

So, tunggu apalagi..
Jangan kerja mulu, hiling lah kita hiling..😄",5 bintang
Nurul Khoeripah,"Pura yg berada di atas batu depan lautan, jika laut msh pasang kita hanya bisa melihat dan foto2 diatas saja, namun ketika surut, kita bisa turun dan melihat lebih dekat. Dibawah ada goa yg isinya ular suci.
Pemandangan sangat bagus
Saran kalo kesini ambil waktu sore, sambil liat sunset.
Karena saya kesana jam 3an, sangat panas sekali.
Untuk tiket 1 motor 2 orang itu 42rb
Parkiran luas
Toilet banyak
Banyak juga toko oleh2 disepanjang jalan menuju pura",5 bintang
Sofya MC,"Ini adalah pura di tepi pantai dengan ombak yg besar di saat laut pasang. Tempatnya cukup rame. Banyak penjual jasa foto disini. Hanya dgn 20rb kita bisa bw 1 lembar foto pulang. Banyak toko"" Penjual pernak pernik dan baju khas bali. Ada bbrp resto dan warung juga disini. Utk warung pinggir pantai harga lumayan mahal. Mungkin krn ditempat wisata. Dari parkiran ke area pura lumayan capek jika jalan diterik matahari meski tdk terlalu jauh.",4 bintang
Yudi B S,"Wooow kweerreenn
Pantai Tanah Lot
Dengan pura agungnya
Tempat wisata yang tidak membosankan meski sudah beberapa kali kesini
Dengan pemandangan kokohnya pura di atas karang yang perkasa dilatarbelakangi samudera yang biru sungguh menenangkan
Terletak di kabupaten Tabanan Bali
Obyek wisata ini selalu masuk top 5 kunjungan wisatawan ke pulau Bali.....",5 bintang
Sonie Armanto,Kalau ke Bali belum komplit lalau belum kesini!!! Nikmati keindahan alam yg bersatu dengan Pura!!!,5 bintang
James Rizmara,"makin teratur dan tertib, lokasi pedagang didalam juga makin bersih 👍👍👍 …",5 bintang
Iqbal Sungkawa Putra,"Pantainya bagus, tiket masuk tdk terlalu mahal untuk domestik, banyak tenant makanan dan oleh oleh, banyak tukang foto juga yang bisa dicetak langsung.",5 bintang
Yulia Sari,"Kali ke dua ke tanah lot, dulu sebelum pandemi sekarang setelah pandemi. Ada perubahan sekarang lebih tertata 😊 …",5 bintang
Foodie In your area,"Bagus sekali menikmati sunset di tanah lot 😍
Bismillah next time bisa kesini lagi 😇 …",5 bintang
Achmad Munawar,"Didalamnya banyak pura, selain pura tanah lot.
Untuk menuju pura tanah lot dari parkiran kita harus melewati para toko-toko dan pedagang. Syukurnya pedagang disini tidak terlalu memaksakan agar dagangannya …",5 bintang
Isma Narakira,"Tempat yg cantik, lebih ciamik kalo pas sunset, pasti lebih cantik lg",5 bintang
Arief Reza Ardhiyan,"Saat ini tempat sudah sangat tertata dengan baik, pengelolaannya bagus, fasilitas dari mulai jalan masuk, tempat parkir, area berjalan kaki hingga di dalam area tanah lot nya sudah rapi dan nyaman bagi pengunjung. Tersedia toilet gratis yg kondisinya cukup bersih dan memadai. Pedagang yang ada juga cukup lengkap. HTM orang dewasa 20rb, anak2 15rb.",4 bintang
NAKAYOSHI GAKUIN,"Dalam rangka memperingati NAKAYOSHI 7th Anniversary, Kami mengadakan acara “NAKAYOSHI GOES TO BALI 2023. Salah satu destinasi yang kami kunjungi di Bali adalah Tanah Lot.  Tanah Lot, sebuah objek wisata pura dengan background alam laut, keindahan yang disajikan menjadikanya sebagai destinasi wisata alam yang  paling populer dan wajib untuk dikunjungi saat tour di pulau Dewata Bali. Terimakasih Tanah Lot❤️😊",5 bintang
Arif Wahyu Adi,"Tempat yg sangat indah, di tepian lautan dg pantai yg bersih, terdapat pura yg bagus dan sakral..",5 bintang
Sony Wijaya,Dalam setahun thn 2023 saya datang ke sini 2 x momen terbaik di akhir tahun 2023 .salam dari bandung,5 bintang
Mr. B,Pura di pinggir laut dengan pemandangan yang mengagumkan..,5 bintang
gatot pitoyo,"Seiring perkembangan akses ke lokasi ini arus lalu lintas sangat padat, ada baiknya kalau berkendara sepeda motor akan lebih hemat waktu, pantainya sangat besih, namun ridam memiliki garis pantai sehingga pengunjung hanya terfokus ke pura, tempat parkir yang luas membuat nyaman pengunjung",4 bintang
Akmal Hernandez,T4 favorit sm almarhum ibu. Sampe skrg tiap liburan gak pernah lewatin wisata satu ini. Tp kl mau kesni usaakan jam 5 udh dsni krn jam segitu lagi keren2 nya pemandangan matahari terbenam kl gak terhalang mendung. Selamat berlibur kawan...,5 bintang
Adam Faisal,Pas kesini air lagi pasang. Angin nya juga kencang. Jadi kurang beruntung dapet view nya kurang bagus. Tiket masuk 30rb 1 orang. Parkir motor 3rb,3 bintang
Agus Sarmudi,"Tempatnya bersih,,view nya bagus..",5 bintang
Adelia Putri,"Tempatnya bagus, dan sangat Bali sekali. Waktu saya kesini sedang ada ibadah atau upacara adat, saya tidak terlalu tahu,  juga ada tari-tariannya dan ramai sekali. Jika anda mencari sunset tidak saya sarannya disini, karna sunsetnya tidak terlihat. Padahl saat itu cuaca sedang cerah-cerahnya.",5 bintang
winda lee,"Tempat bersih, pemandangan indah banget... Waktu mau masuk bayar tiket juga menurut saya murah.. cuma sekarang gak bisa turun kebawah dekat pantai.. dulu waktu saya kecil main kesini masih boleh, kalau sekarang sudah dibatasi dengan pagar. Mungkin juga karena ombak sangat besar dan bahaya..",5 bintang
Heri zalno_DSPI,"Pantai dengan penuh pesona batu karang, banyak tempat spot foto lainnya",5 bintang
Ms Panda Here,"Hai Tanah Lot LONG TIME NO SEE..
Seru banget dapat SUNSET di sini..
Masuknya berbayar tapi sampe dalam sih seru banget walau pas ke sini lagi ramai banyak rombongan..
Sayangnya PURA nya lagi pada di tutup untuk umum huhu

Thank you Tanah Lot 🫶🏻",5 bintang
Aditya Maulana,Tempat bagus sekali!! Soalnya ada banyak struktur khas Bali yg sangat menarik dan disitu banyak sekali orang berjualan untuk oleh-oleh,5 bintang
hari setiawan,"Tempat yang tidak pernah bosan dikunjungi, indah dan adem",5 bintang
Mayoo Diers,"Pengalaman yang tak terlupakan tuk bisa kesini,sangat indah dan menajubkaan. Untuk domestik kalian hanya perlu membayar 20ribu. Didalamnya juga terdapat pasar lokal yang kalian bisa beli oleh oleh khas bali.kebetulan aku kehabisan buku diary jadi aku membeli buku unik dan sangat nature kalian bisa beli yah disana dan jangan menawar secara berlebihan ok. Terimakasih :)",4 bintang
Anggraini Utari Devi,"Tempat yang bagus dan cocok buat lihat sunset, pokoknya keren banget tempatnya",5 bintang
Edy Thoyib,"Salah satu tempat wisata populer di Bali yang wajib dikunjungi. Meski berlokasi di pantai, tempat ini tidak hanya menawarkan pemandangan pantai yang sangat indah sebagai destinasi wisata. Di sini pengunjung juga dapat menikmati pemandangan cagar budaya berupa bangunan pura, tempat beribadah umat Hindu.

Selain itu, wisatawan juga dapat menyaksikan umat Hindu yang sedang melaksanakan sembahyang di pura. Ini merupakan wisata edukasi untuk mengajarkan toleransi bagi wisatawan yang beragam lain. Pemandangan ini menunjukkan keberagaman agama di Indonesia yang bisa hidup berdampingan.

Tak lengkap berkunjung ke Tanah Lot tanpa membawa souvenir. Di sepanjang jalan menuju pantai, berjajar kios-kios yang menjual oleh-oleh baik pakaian, makanan, maupun souvenir. Di sini pengunjung dapat berkontribusi menggerakkan ekonomi masyarakat sekitar.

Visit Bali. Enjoy Beautiful Indonesia.",5 bintang
vinmckinley,"udah 2 kali kesini gabakal bosen, bagus pantainya",5 bintang
shafira nadiyanti,"Baguss!!! Cuma waktu kesana pas siang, jadi sangat panas, tapii baguss!!

Banyak tourist jugaa, jadi kalau mau wawancara tourist kalau ada tugas jadi …",5 bintang
Andronikus Pradana,Wisata alam yang wajib dikunjungi kalau ke Bali. Melihat sunset yang indah.,5 bintang
Fatmawati Lintangsyamil,"Pantai yang sangat indah, spot fotonya keren, makanan yang dijual di sekitar enak, harga dagangan yang dijual di area sekitar juga murah dan bagus bagus",5 bintang
Wahyu TD,"Sangat mempesona, sunsetnya keren tempatnya jg gk kalah keren.",4 bintang
Putu Krisna,"1. Tempat parkir sangat luas ada mobil, motor, bus, dll
2. Tiket masuk 20.000 per orang untuk domestik
3. Pada awal masuk terdapat kios kios dan oleh oleh khas Bali
4. Pengunjung dan orang sekitar taat prokes kalau berkunjung kesana sangat aman
5. Banyak fotografer disini bisa pakai jasanya karena hasil fotonya sangat bagus
6. Berkunjung kesini cocok nya pada sore hari sekitar jam 4 - matahari terbenam, agar tidak panas
7. Spot untuk foto landscape di Bali
8. Perjalanan dari Kota Denpasar sekitar 45 menit perjalanan
9. Kebersihan di tanah lot harus dijaga supaya wisatawan tidak kecewa untuk berkunjung di tempat terbaik di Bali
10. Menyediakan tempat cuci tangan, tempat duduk, halaman bersisi rumput, wantilan, kasebo dll.

Seacara keseluruhan Tanah Lot menjadi tempat wisata yang sangat di rekomenkasikan untuk berkunjung di Bali. Selain dapat menikmati keindahan matahari terbenam, kita juga dapat mersakan kecucian tempat sembahyang umat Hindu dan jangan lupa membeli oleh oleh di kiosuntuk kenangan, karena sudah pernah berkunjung di Tanah Lot.",5 bintang
T. Gideon K.,"pura luhur tanah lot....tempatnya bagus, di pantai...kebersihan baik, cuma tidak ada fasilitas toilet gratis, semua toilet berbayar (5.000)....untuk makanan sudah banyak sekali yang jual bahkan ada mixue di area tanah lot.... tiket masuk …",5 bintang
Eka Maulidzar,"Pemandangan tetap paling top kalo di Tanah Lot, pengunjung selalu ramai, banyak UMKM yang berjualan ekonomi meningkat",5 bintang
Herlina Syamsi,"Waaaaaah
Klo datang ke Bali jangan lupa menapakkan kaki di Tanah Lot.
Suasana pantai yg cantik...serta pemandangan alam  yg indah.....ada lg sejenis tempat ibadah agama Hindu...

Ombaknya tinggi menderu
Bebatuan yg menjulang n tapak2an yg dihiasi lumut rerumputan kecil warna hijau n merah.
Membuat hati tenang.....
Pengunjung selalu ramai walau cuaca hujan....

Banyak jajaan cindera mata di sepanjang jalan masuk.Harga murah2.",4 bintang
Bagus Kristiyanto,"Sangat sangat natural, pura yang menyatu dengan alam. Deburan ombak dan sentuhan angin menambah keeksotisan Tanah Lot. Tempat berwisata yg recommended banget dengan harga tiket masuk yang sangat murah.",5 bintang
Irwan Brewok,"Selain menyuguhkan pemandangan pantai selatan,juga menjadi tempat ibadah & wisata religi umat Hindu.
View bagus dan banya spot tempat foto yg rekomended",5 bintang
Alvaro HSuiklju,"Slh satu pantai eksotis d bali,tempat bersih...sudah bnyk perubahan,kios penjual oleh2 makin bnyk,dsni harus pinter2 nawar...warung jg bnyk dg menu jawa maupun masakan padang...toilet n mushola jg trsedia shg buat muslim gak perlu bgng,hnya saja mnding bawa alat shalat sndiri..",5 bintang
Kang Asep,"Tempat nya sangat bagus, harga masuk juga murah",5 bintang
Valar Morghulis,"Salah satu tempat terbaik untuk melihat sunset, tempatnya cukup luas/memanjang, jadi jangan cuman di satu tempat aja, better explore semua.
Kesini bagusnya sore jam 4, bisa keliling dulu, sambil nunggu sunset.",5 bintang
Heru Sudjanto,"Bagus tapi panas sekali, gak ada pohon perindang. Pakai toilet di warung tarifnya gak wajar",5 bintang
Deva Yogi,"Tempatnya luas,pantainya bersih juga namun sedikit sekali tempat untuk berteduh",4 bintang
arief prasetiyo,Sangat menarik buat wisatawan dan tempat yg sangat indah,5 bintang
tea us 7145,Tempatnya bagus...cuma jalannya dr parkiran yg lumayan jauh...banyak pedagang & tukang foto yg lumayan mengganggu...klo kesini pke sandal + celana pendek lebih nyaman...bawa pakaian ekstra + topi klo bawa anak2 krn otomatis main air biasanya,5 bintang
Rina RR,"Masya Allah, sungguh indah pemandangan yang disajikan. Tetap berhati2 saat berkunjung, krn ini letaknya ditebing jd hrs selalu waspada 😉 …",5 bintang
Marinenia Fayadzhin,"Cantiiikkk banget t4 ini

Wajib, kudu, mesti kalau ke Bali ke dtw 1 ini 😍 …",5 bintang
Tedy Sutardi,"Salah satu tempat yang indah di Bali dengan pantai karang dan ombak yang besar, terjaga dan sangat teratur unsur alam dan manusia menjadi daya tarik tersendiri",5 bintang
Evelyn,Sukaaa banget.. Tempatnya lumayan jauh dari Kuta tapi worth it banget. View nya bagus. Ngga rugi deh klo kesana🥰🥰 …,5 bintang
Zirzis Rifaldianto,"Pemandangannya bagus, sunsetnya bagus, 🥰
Seneng banget banyak mushola di sediakan oleh warlok namun sayang di komersilkan, kaget banget sekali wudhu dikenakan biaya Rp. 3000 🤔 …",4 bintang
Hernanda Restu,"Pertama kali wisata ke Tanah Lot, saya sangat terpukau akan indahnya pantainya yang bersih dan nyaman. Kebetulan kesini pas pasang air lautnya jadi tidak bisa mendekat pantainya, sepanjang jalan ke pantainya banyak spot makanan, minuman, jajanan khas Bali, oleh-oleh khas Bali, baju dll. Pas saya coba naik ke Pura nya uh makin mantep pemandanganya lautnya begitu bersih, biru tosca indah banget pokoknya. Bikin saya pengen kesini lagi suatu saat nanti untuk Family Time. Oh ya disini ada fasilitas Mushola dan Kamar Mandi atau Toilet, lumayan bersih untuk toiletnya, untuk bayarnya Rp 2.000. Secara keseluruhan tempatnya nyaman, bersih, bikin kangen pokoknya, monggo rekomendasi tempat wisata nih😍👍😊🙏",5 bintang
Ryan Orlando Rondonuwu,"Tempat Wisata yang sangat indah dengan nuansa laut dan pura yang terletak agak ketengah laut dan karang yg menjuntai ketengah laut, banyak wisata asing yang suka menikmati sunset disini.",5 bintang
ika dewi mahardika,Ke sini pas lagi surut jd bs naik ke atas itu. Tapi siang2 ke sini panas bgt,4 bintang
Puguh Ilyas supanji,"Kami ke tanah lot pada saat kenaikan hari libur nasional kenaikan isa Almasih,  lumayan padat pengunjung jadi harus pandai pandai cari spot foto yg sepi",5 bintang
Brahmadeva Adhyaksa,"Tanah Lot merupakan salah satu destinasi wisata di Pulau Dewata Bali dengan pemandangan lepas pantai yang indah dan juga adanya pura di pulau yang terpisahkan oleh laut. Di tempat ini, terlihat suasananya yang mencerminkan Pulau dan Adat …",3 bintang
Khristin Nardiyana,"Pura Tanah Lot merupakan salah satu pura yang terkenal di Bali. Pura ini terletak di atas batu karang di tepi laut, sehingga memberikan pemandangan yang sangat indah bagi para pengunjungnya. Selain itu, pura ini juga dianggap sebagai tempat …",5 bintang
Alit,"Tempat beribadah sekaligus berwisata.

Tempatnya asri, kebanyakan pakai kebaya putih untuk yang sembahyang. …",5 bintang
dwi purwanto,View sunsetnya okeh banget,5 bintang
Noah Azarel,"Tempatnya tidak terlalu berubah...lahan parkir luas, tempatnya tertata rapih, beberapa yang jaga, tukang foto semua ramah dan membantu...pokoknya satu satu tempat yang wajib dikunjungi di solo",5 bintang
denny kurniawan,"Pemandangan laut lepas dengan pura di atas karang, tempatnya bagus",5 bintang
aas Ismawati,"Bagusss banget pemandangan nya, cuma waktu kesana panasss banggettt tapi seruuu😍🤗",5 bintang
Wahyuni Majid,"Area parkir sangat luas, sebelum masuk ke spot foto banyak kios2 oleh2 khas bali, biaya masuk 20/org. Tempatnya indah, luas, bersih dan sejuk",5 bintang
ita sulistiani,Paling enak datang pagi jam 7 sudah dilokasi.. masih sejuk bersih dan sepi... puas menikmati pemandangan .,5 bintang
Nosesa Hijrianto,"Sangat indah pemandangan di tanah lot, saya pas datang air pasang jadi tidak bisa nyebrang, harga tiket masuk untuk wisata lokal Rp 20.000 dan wisata asing Rp 60.000 …",5 bintang
Hasanudin Arif,"Best visit during afternoon. Salah satu pantai terindah di Bali untuk menikmati sunset. Tempatnya luas dan bersih. Banyak spot untuk berswafoto. Jangan lupa mampir ke kafe pinggir tebing, pilih yang ada daftar harganya. Beli minuman sambil …",5 bintang
Perry Tigara,Menunggu sunset yg fantastic. Yg tdk pernah saya temukan di kota tempat saya hehehe,5 bintang
Galih BJS,Bagus untuk wisata anak sekolah... unsur budaya masuk...,5 bintang
agus bonari,Sering hujan katanya disini jadi sedia payung buat jaga jaga aja,5 bintang
ADERICO,"Banyak spot foto yg bagus, wajib jadi destinasi tujuan kalau ke bali",5 bintang
Lucyana Hutagaol,High Rekomendasi tempat wisata yg wajib kamu kunjungi saat berlibur ke Bali termasuk 10 Destinasi Wisata Terbaik Bali yang wajib kamu kunjungi. Sangat indah jika saat itu kita dapat melihat upacara keagamaan Hindu Bali juga yang sakral diiringi gamdlan Bali yang indah menjadi sorotan para wisatawan yg berkunjung. Nikmati pemandangan sunset yang indah sambil menikmati kopi atau minuman di resto2 dan jika air tidak pasang kita dapat berfoto di depan Pura diatas batu karang yang fenomenal karena terabrasi oleh air laut,5 bintang
indra 1634,"Pura Tanah Lot adalah salah satu Pura (Tempat Ibadah Umat Hindu) yang sangat disucikan di bali
Di sini ada dua pura yang terletak di atas batu besar
Satu terletak di atas bongkahan batu
dan satunya terletak di atas tebing mirip dengan pura uluwatu
Pura Tanah Lot merupakan pura laut tempat pemujaan dewa-dewa penjaga laut
Tanah Lot terkenal sebagai tempat yang indah untuk melihat matahari terbenam

Cuaca nya lumayan panas
Disarankan kalo mau berkunjung ke sini pas laut lagi surut
Supaya bisa ke pura

Happy liburan ria
Jangan lupa bahagia 😊",5 bintang
Putri Herlambang,"Pura yang sangat indah. Harga tiket masuk murah. Sekitar pura bersih dan tanaman nya terwat. Di dalam ada pasar Seni, jadi bisa sekalian beli oleh oleh dan harga murah murah asal pintar nawar",5 bintang
astry fidyawati,"Gak pernah bosan kalau kemari, tempatnya tenang apalagi pertama x kemari dengan membawa anak. Pas kemari agak rame ya padahal
hari kerja, mau foto aja harus antri untuk dpt spot yg bagus.",5 bintang
Joseph,"Bagi yang ke Bali, wajib banget kesini, tempatnya cantik banget apalagi pas sunset di musim kemarau, terakhir kesini pas musim hujan jd gak dapet sunset karena tertutup mendung. Ombaknya deras, alamnya keren banget. Disini juga banyak menjual berbagai macam oleh2 dan makanan. Rujak buah nya juga khas banget. Recommended!",5 bintang
Olivia,"Tempatnya bersih dan luas, pelayanan ramah, pemandangannya apiikk",5 bintang
Gloria G,"Tempat yang sangat bagus untuk menyaksikan mata hari terbenam, lokasi bersih dan rapi. Hanya saja area pura diatas pantai seharusnya bisa dibersihkan dari rumput dan kayu-kayu besar yang menutupi area pura dari daratan/ area foto-foto wisatawan. Sehingga pura terlihat jelas indah.
Semoga masukan ini dapat diterima dan dipertimbangkan. Terima kasih",5 bintang
Haryo Antyo,salah satu destinasi wisata terbaik di pulau Bali yang tidak boleh terlewatkan. Terdapat Pura yang terletak di pantai yang sangat indah. tempat menikmati Sunset ditepi pantai.,5 bintang
Delfi Septiani Putri,"Wisata nya sangat bagus banget,,sangat indah,,di indonesia paling bagus wisata itu di bali... Lain waktu main kesana",5 bintang
ari jayanti,"Tempatnya bagus, dan lebih bagus waktu cerah, banyak fotografer yg bisa cetak ditempat. Ada resto juga disekitar dan banyak spot foto menarik. Ada games air juga dengan harga terjangkau dan bisa kelilimg danau yang indah",5 bintang
Sucipto Hadi Purnomo,"Pemandangan yang elok, jalur untuk pejalan kaki yang bersih-indah.",5 bintang
Okky Steven,"Salah satu tempat yang wajib dikunjungi apabila sedang berlibur di Bali. Mempunyai pemandangan yang sangat indah, apalagi jika waktunya pas dengan waktu sunset.",5 bintang
shrek gan,"Bintang 5 untuk keindahan tempat wisata.
Bintang 1 untuk sistem pembayaran.

Bali sangat disayangkan minim pembayaran non tunai (QRIS / Debit ATM) di hampir seluruh tempat wisata dan penjual suvenir.
Hal ini pun tidak didukung dengan mesin ATM yang hanya ada di Alfamart / Indomaret.
Agar mendapat perhatian khusus dari pemerintah terkait hal ini.",5 bintang
Arief Said,Kawasan wisata budaya yang menawarkan pemandangan pantai/laut yang indah dan bersih. Lokasinya luas dengan beberapa pura...,4 bintang
Dewi Moz,"Pura yang sangat cantik menjorok ke tengah laut. Sekarang tiket masuknya 20k , dulu 60k. Banyak diskonnya atau berubah harga ngga tau.

Kondisi sepi karena pandemi jadi sedikit turis yg datang, buatku sih enak bisa puas menikmati semua spotnya. Biasanya kalau mau foto agak susah karena penuh orang.",5 bintang
Feronica Lee,"Kalau berkunjung ke Bali wajib ke sini, tempat bersih, parkiran juga luas banyak toko2 yang jual oleh2 dan pemandangannya bagus.
Kalau air laut lagi surut bisa jalan di bawah pura tanah lot nya, juga ada gua ular suci
Tiket masuk juga terjangkau untuk wisatawan domestik
Banyak yang menawarkan jasa foto sebagai souvenir.",5 bintang
Nouval Ghatfan,"Bagus dan penuh pesona... Hanya ke sana jauh banget, dan sangat panas... Klu viewnya jangan ditanya, keren...",5 bintang
Mathyus 333,"Buat spot foto bagus, dan ada pura untuk sembahyang disini. Bahkan ada pura yang harus melewati air laut yang cukup tinggi.",5 bintang
Ida Lutfiani,"Salah satu pantai indah yang menjadi destinasi favorit wisatawan ke Bali adalah pantai di tanah Lot Tabanan.
Panorama laut bebas dg Pura di sekitar laut menambah indah sldan serasa nyaman.
Sepanjang jalur masuk dari gerbang pemeriksaan tiket sampai pantai banyak stand2 penjual souvenir dan baju-baju khas bali",5 bintang
sri devi gustina br Perangin angin,Salah satu pura unik yang ada di Bali. Tempatnya sangat luas bersih dan banyak tanaman jadi terasa sejuk. Sangat banyak juga spot untuk berpoto disini. Di sepanjang jalan banyak toko toko yang menjual oleh oleh khas bali baik pakaian maupun souvenir khas bali dengan harga yang terjangakau. Disini juga banyak cafe maupun restoran yang menawarkan view laut.,5 bintang
Karwang Kwan,"Ke Bali belum lengkap rasanya klo ga kesini, pura tanah lot ini menurut saya sudah dikelola dengan baik, keaslian dan keasriannya yang terjaga, toiletny sdh ada cukup dijaga kebersihannya, pusat oleh oleh juga sudah ada, parkiran luas, yang harus dilengkapi adalah akses disable dan mungkin ditambah pertunjukan (misalnya tari kecak ) sehingga wisatawan juga bisa menikmari sunset yang suasana yg berbeda sehingga tempat wisata ini bisa jadi maksimal.
atau bisa juga menawarkan penyewaan pakaian bali yang simple² aja, pasti banyak yg minat sewa karena dengan lebih menyatu dengan tempat wisata dan adat istiadat warga merupakan nilai wisata yg memiliki nilai lebih.",5 bintang
Bowie,"Belum ke Bali rasanya kalau belum menyempatkan mampir tanah lot, sebuah pura yang cukup unik berdiri disebuah batu karang besar. Kita dapat mengunjungi pura tersebut saat laut sedang surut.
Terdapat parkir yang cukup luas, toko souvenir yg beragam serta beberapa atraksi seperti berfoto dengan ular. Siapkan waktu minimal 1 jam disini karena lokasinya cukup luas dan berjalan dengan jarak yang lumayan dari parkiran kendaraan",5 bintang
Agung Nugroho,"Bali ga pernah gagal buat kagum, luar biasa Indah❤️",5 bintang
Albeezee Chanel,"Bagus... Banyak pure. Kebetulan Ada upacara adat, jadi rame.",5 bintang
Yulis Juwaidi,Dari dulu ini tempat legend bingit. Pura fiatas batu nan indah dan debur ombak yg bagus. Ada sumber air di bawahnya yg bisa dikunjungi saat air surut. Rasanya gak ke bali kalau gak kesini. Sy berkunjung bertepatan hari raya kuningan. Menambah ke elokan budaya di tempat ini,4 bintang
Pantau Pantauan,View yg sangat indah dengan panorama laut dan bangunan gaya khas Bali yg unik.,5 bintang
Triyono,Sangat indah dan menarik sekali karna Tanah Lot adalah destinasi turis internasional,5 bintang
Nia Khara,"Pura Tanah Lot.. sunset dan beberapa spot foto menarik. Seperti ular suci, ular yang super besar..
Pura di tengah laut, jika air surut maka bisa menyebraranb.. thnakss God..",4 bintang
Heri Setio,"Spot foto nya banyak, ada tempat belanja oleh2, bisa liat ular suci (kalo beruntung) 😁
Spot foto dengan latar belakang ombak (walaupun gak tinggi, kalo tinggi bahaya😁)
Ada juga spot foto yg mengarah ke batu bolong (semogaa gak salah ya)

Sengaja captionnya gak disertai foto",4 bintang
SAISO1000,"Anda akan menghabiskan waktu sekitar 1 jam perjalanan dari kota Denpasar, tiket masuk dewasa 35K-50K. (Tersedia juga kamar mandi kecil maupun tempat ibadah diantara pertokoan atau pasar jadi tidak perlu khawatir bagi muslim, bayar hanya 5K-15K)",5 bintang
