User,Comment,Rating
arya prabawa,"Pembangunan tempat wisata di Bali GWK, di prakarsai oleh Yayasan Garuda Wisnu Kencana pada tahun 1992. Pembangunan Garuda Wisnu Kencana Bali dengan tujuan menjadikan tempat wisata GWK Bali Landmark dari tempat wisata budaya yang terkenal ke …",5 bintang
Angga,Pengalaman menarik,5 bintang
Kinnari Joshi,Apa pun yang disebutkan di Google tentang pakaian tidaklah benar. Semuanya diperbolehkan. Padahal memakainya berdasarkan kebijaksanaan pribadi.,5 bintang
Ida Bagus Anom,"GWK memang tempat yg menakjubkan,jadi kalau liburan ke Bali belum lengkap sebelum berkunjung ke GWK",5 bintang
Leonardus Anggul,Tempat nya bagus dan bersih,5 bintang
Ngurah Dwi,"tempat yang bagus untuk dikunjungi di sini, punya banyak segalanya",5 bintang
sermauli sitanggang,"Sangat baik sekali, banyak fasilitas yang gratis untuk pengunjung, disarankan untuk datang pagi karena cuaca bisa sangat panas. Tidak di anjurkan untuk membawa anak-anak.",5 bintang
Asep Mahmud,Sangat bagus,5 bintang
dankur,"Tempat rekreasi sekaligus menonton tari Kecak, terdapat patung Garuda Whisnu Kencana yg besar dan tinggi, nyaman, banyak spot Poto, recomended untuk tujuan wisata rombongan.",5 bintang
Ngakan Nyoman Sujatra,Pengalaman menyenangkan April 2024,5 bintang
Dennis Vlaeminck,Tempat yang sangat bagus.,5 bintang
谷山房子,Itu adalah tempat yang indah. Saya ingin pergi lagi. Anda bisa bermain di sana sepanjang hari.,4 bintang
Migumi Djalali,Bagus bgt banyak tourist juga,5 bintang
laura vivie,Bagus,5 bintang
Елена Яковлева,"Ini luar biasa, tapi saya tidak akan berjalan-jalan di sini untuk kedua kalinya.",4 bintang
muchammad miftadin sochech,"Pertunjukan tari kecaknya bagus, mengesankan.",5 bintang
Jamie Winder,"Tempat yang bagus untuk perjalanan sehari, banyak hal yang bisa dilakukan. Sedikit berjalan kaki, tetapi ada juga shuttle bus yang tersedia.
Dapat melakukan tur di dalam patung besar yang tingginya lebih dari 23 tingkat. Tur berpemandu sangat direkomendasikan karena informasi dan konten turnya cukup menarik.",5 bintang
Rebeca da Silva,Tempat yang luar biasa!,4 bintang
Aditya Triyadi,Branda Resto GWK,4 bintang
Diecy Franky Gandasuli,Tempat yang bagus untuk dikunjungi ketika Anda di Bali,5 bintang
Heri Yanto,Pemandangan yang bagus,5 bintang
Linda Lestari,"Salah satu tempat wisata populer di bali dan bayak wisatawan yang berkunjung dari luar kota maupun manca negara, akan tetapi harus jalan menaiki tangga yang cukup lumayan jauh dan membutuhkan effort  dan semangatt jalan, intinya puas banget bisa datang dan keliling  di gwk",5 bintang
Agus Sukendra,"Pemandangan yang bagus..
Segala sesuatu tentang sejarah tetapi diceritakan kepada kami dengan cara modern",5 bintang
Navneet Katyal,Bangunan luar biasa yang penuh dengan warisan budaya Hindu dipamerkan. Harus dikunjungi.,5 bintang
kangagun,Menyenangkan,5 bintang
Temi Andrian,kerennnnnn,5 bintang
Ella Sinambela,"Keren banget , seru bisa baca sejarahnya indonesia",5 bintang
Maciej Gregorczyk,Seperti Jalan Krupowki di Zakopane. Komersialisme dan Oktober. Areanya sangat luas dan tidak ada yang bisa dilihat. Memiliki budaya yang begitu kaya dan tidak menunjukkannya sungguh memalukan.,2 bintang
Pedro Augusto Freitas de Souza,"Jika Anda punya waktu, saya akan merekomendasikannya. Anda bisa memahami sedikit tentang budaya rakyat dari masyarakat ini.",5 bintang
Kristina Yanuarti,Lumayan jalan asik,5 bintang
bonnie ryu,Di sini sangat luas dan bagus.,5 bintang
The_Great_Reset,"Garuda, aku melihatnya dalam mimpiku dan sebagai hasil penelitianku, aku memutuskan untuk menemuinya.",5 bintang
Jonathan Nicholas Yap,Kami sangat merekomendasikan tempat ini jika Anda ingin mempelajari satu atau dua hal tentang sejarah Bali serta pembangunan taman budaya. …,5 bintang
Rasyid Ar,Tempat sangat menarik,5 bintang
Tg Shahrin Tg Mamat,"Akomodasi yang bagus.
Tempat yang besar.
Layak untuk pengalaman kereta.",5 bintang
Kesla Sorenson,"Menyukainya & sejarahnya tetapi panel kacanya oh tidak, tidak berani berdiri di atasnya tetapi melihat ke bawah dengan kupu-kupu haha",5 bintang
cello Farroz,Keren,5 bintang
Mo Gue,Benda itu BESAR,4 bintang
Waqar Aziz,Lingkungan Luar Biasa 😎 …,4 bintang
abdul manan,Cuman lihat patung doang,1 bintang
Bharath Poojary,Saya sedang memainkan game bus simulator indonesia di ponsel saya. di mana saya melihat rute dan tempat ini. Saya menganggapnya indah jadi saya mencarinya di Google.,5 bintang
katerina poulea,Candi Hindu terbesar di Indonesia 🌴 …,5 bintang
Akshay Rahate,Menyukainya,5 bintang
Eric Berberich,Tidak apa-apa untuk berkunjung tetapi tidak akan menjadi kunjungan teratas dalam perjalanan Anda di Bali,2 bintang
Pandu,"Ini adalah tempat yang patut Anda datangi, tempat yang instagramable dan juga unik",5 bintang
WULAN AGUSTRIANI,Bagus banget banyak spot foto dan tempat makan serta oleh-oleh yang bagus,4 bintang
Suci Yuliana,Bagus..,5 bintang
潘先生（帥潘）,Ini tempat yang bagus. Saya mengunjunginya sekali beberapa tahun yang lalu dan meninggalkan kesan yang sangat baik bagi saya. Tahun ini saya membawa istri dan anak perempuan saya untuk berkunjung kembali dan datang ke sini untuk kedua …,5 bintang
Sam Gandhi,"Luar biasa, sangat menakjubkan",5 bintang
Mr. Patrick Oh1123,Tempatnya bagus untuk spot foto dan suka diadakan pertunjukan seni,5 bintang
Wayan Todya,"Pelayanan jelek untuk sopir,pafahal sopir2 yg bawaain tamu ke GWK.",1 bintang
Devarajan Narayanaswamy,"GVKenchana adalah tempat yang wajib dikunjungi di BALI..patung tertinggi di Bali..tinggi 120M, lift internal hingga lantai 23 tur berpemandu dengan tampilan gambar selama konstruksi dan sejarah dll, tkt per kepala 300000rupiah, 20usd. Di …",5 bintang
Merantau Ke Jerman,Kami sangat menikmati kunjungan kami ke taman ini. Staf yang dikelola dengan baik dan sangat ramah. Kami melihat tari kecak di sana dan tampaknya pertunjukannya sangat bagus.,5 bintang
Kloudia,"Terlihat dari Pantai Seminyak!!! Saya penasaran dengan patung besar apa itu!!! Setelah mengunjungi Taman Budaya, rasa penasaran saya terjawab! Tidak banyak yang bisa dilihat, tapi tetap patut dikunjungi! Bisa reservasi lewat Klook dan mendapat diskon sekitar 2.000 won, jadi harga tiketnya 10.000 won per orang! Agak besar, jadi butuh waktu lebih dari satu jam untuk melihat-lihat, dan saya naik kereta untuk naik ( biaya tambahan) dan berjalan untuk turun!!! Cuacanya sangat panas sehingga sebaiknya Anda pergi pada sore hari! Namun… Ketika saya kembali ke hotel, saya tidak bisa mendapatkan Grab jadi saya menunggu lebih dari 30 menit.",3 bintang
Ameer Fakhereldeen,Pemandangan menakjubkan,5 bintang
Germán León,"Jangan pakai payung, katanya gratis tapi kemudian ditagih 100.000 rupee karena menurut mereka rusak dan menurut saya sempurna, itu terjadi pada 3 turis lagi ketika saya pergi.",1 bintang
Raga Brio,"Saya pergi ke sana di luar hari libur, namun itu tetap merupakan pengalaman yang baik bagi saya",4 bintang
Mahendra Patel,Garuda Agung dengan patung Dewa Wisnu,5 bintang
Ramesh BK,Tempat yang luar biasa..dikelola dengan baik,5 bintang
ayush mittal,Patung Grauda sungguh luar biasa. Taman dibuat dengan indah.,3 bintang
Cyril Bieri,Perangkap,2 bintang
Nathan de Lacy,Jauh lebih baik dari yang saya harapkan. Bukan sekedar patung tapi keseluruhan pengalaman.,4 bintang
Tommaso Lo Giudice,"Cukup menyedihkan. Dan mahal. Menurut saya, para pemainnya tidak terlalu menikmati penampilan mereka. Rasanya seperti karikatur budaya Bali",1 bintang
Ap.Aj. De,"Sangat terpesona dengan pemandangannya. Kalau kesini jangan lupa bawa payung ya, untuk antisipasi jika ada hujan",5 bintang
Mohan Raj Aryal,Itu adalah tempat yang bagus ketika kami mengunjungi tahun lalu. Kami menyukai pertunjukan budaya dan jalan kecil menuju puncak. Anak-anak juga menyukainya. Kami mencoba untuk melanjutkan kunjungan kami ke Bali tahun ini tetapi tidak …,3 bintang
indah nuria Savitri,"Saya suka taman budaya ini!

Tidak hanya menjadi rumah bagi Garuda Wisnu Kencana, salah satu patung …",5 bintang
An Amazing Bali,"Taman Budaya Garuda Wisnu Kencana, atau GWK, adalah tujuan dan atraksi wisata yang terletak di Ungasan, Badung di pulau Bali, Indonesia, sekitar 10–15 menit berkendara dari Bandara Internasional Ngurah Rai. Menjulang tinggi dari perbukitan …",5 bintang
Tushar Naudiyal,"Garuda Wisnu Kencana adalah destinasi ikonik di Bali, menampilkan patung Garuda Wisnu Kencana yang mengesankan dan berbagai atraksi budaya. Patung itu sendiri menakjubkan, dan taman ini menawarkan pemandangan menakjubkan serta aktivitas …",5 bintang
Sandu Zharas,"Masih kurang paham kenapa disini banyak sekali rating yang bagus, taman ini sama sekali tidak layak untuk dikunjungi, kecuali Patung Garuda dan Wisnu, tidak ada yang lain disini, apalagi untuk sampai ke puncak tetap perlu mengeluarkan biaya. tambahan untuk lift, Anda membuang waktu satu setengah jam untuk sampai ke sini sampai ke sana",1 bintang
Shivam,Pengalaman yang sangat bagus. Terawat dengan baik.,5 bintang
Gus Dewangkara,Lokasi Pariwisata yg menakjubkan,5 bintang
Miftah Al Farouqy,Ini adalah pengalaman pertama saya mengunjungi GWK. Salah satu yang menakjubkan adalah Tari Kecak yang menceritakan kisah Garuda Wisnu Kencana. Saya rasa para pengunjung sepakat bahwa pertunjukannya cukup memukau dan menghibur hingga akhir pertunjukan,5 bintang
Paul,Layak di kunjungi,5 bintang
Михаил Разгон,Toko suvenir besar dengan tiket masuk berbayar dan berbagai layanan tambahan berbayar,1 bintang
Mark,Patung-patung itu baik-baik saja menurutku. Pengalaman keseluruhan tidak buruk. Itu adalah salah satu hal yang Anda lakukan sekali dan tidak akan pernah lagi.,3 bintang
dian ratnasari,"Tempat yang sangat bagus!
Datang ke sini jauh sebelum selesai pada tahun 2011, dan senang melihatnya selesai.",5 bintang
Vijeth Krishna,Perangkap turis. Hindari tempat ini karena membuang-buang waktu dan uang,1 bintang
Travel With Me,"Aktivitas terbaik jika Anda menyukai fotografi. Navigasi agak membingungkan. Anda harus datang sedini mungkin jika ingin membayar untuk menikmati opsi termahal, yang disarankan untuk dilakukan. …",5 bintang
Ozan Can KIRKYILDIZ,Patung itu luar biasa. Belum pernah melihat sesuatu yang besar sebelumnya. Sangat menyarankan untuk melihat patung itu di malam hari,5 bintang
damianus tukan,Keren,5 bintang
Cahya Pranasta,Tempatnya keren banget banget dan banget,5 bintang
Dan (Provant),"Taman Budaya Garuda Wisnu Kencana (GWK) adalah daya tarik utama Bali, menampilkan kekayaan warisan seni dan spiritual pulau ini. Bagian tengahnya, berupa patung Wisnu raksasa di atas Garuda, menawarkan pemandangan menakjubkan dan …",5 bintang
Wahyu Utomo,Luar biasa. Sarana transportasi menuju ke sini  sangat bagus. Sangat megah. Salahsatu ikon kebanggaan Bali,5 bintang
Nur Warhana,"Ini tempat yang bagus, aku menyukainya",5 bintang
Yuniastuti Trinugrahenni,"Tempat yang bagus untuk liburan... Penasaran? coba disini.... sejarah, kenangan, rasakan terdalam... dan sungguh luar biasa menakjubkan...",5 bintang
Jessica Angelina,tempat yang indah,5 bintang
Aprilia Eka Nur Winanda,Salah satu destinasi wisata yang populer di Bali dan harus dikunjungi 😍😍 …,5 bintang
Yustian Suriawinata,Tempat Seru & Seru ya sobat,5 bintang
Mohamad Reza,Tempat yang bagus,5 bintang
Meicce Sonlay,"Taman Budaya GWK merupakan destinasi wisata yang indah, anda bisa menikmati dan merasakan kebahagiaan ketika berkunjung ke sana",5 bintang
Hani S.,Tempat yang bagus untuk datang🔥 …,4 bintang
Faizal M,Tempat terbaik untuk dikunjungi bersama keluarga Anda. Nikmati waktu yang menyenangkan!,5 bintang
Muhammad Saleh,Sangat baik,5 bintang
Alfri Official,Luar biasa,5 bintang
cory febriana Saputra,Tempat yang bagus untuk berlibur,5 bintang
Alexis Nicole Sacha,"Kultural Park yang terletak di Ungasan Bali. Area nya luas, disarankan untuk membawa payung atau topi saat kesini karena di siang hari udara sangat panas menyengat.",5 bintang
Valeria Fantini,Taman dengan patung-patung besar yang cocok untuk menghabiskan sore hari di tengah kehijauan,3 bintang
urmila ravariya,Tempat terburuk...Tidak ada yang bisa dilihat di sana kecuali patung besar itu.....Harga tiket masuknya juga terlalu mahal...Rp175.000...minuman selamat datang yang diberikan juga terburuk...,1 bintang
Henny Chandra,dikenakan biaya masuk,5 bintang
Venny Mustafa,"Ini adalah daya tarik wisata yang mengesankan.
Patung utama Garuda sungguh menakjubkan. Akan ada antrian panjang untuk mendapatkan tiket. Banyak berjalan kaki dan banyak air dibutuhkan yang tersedia untuk …",5 bintang
sunil baffna,"Ini adalah tempat yang bagus untuk dikunjungi mengingat struktur monumental dan pemandangannya. Saya sarankan menghindari tempat ini pada siang hari. . Pergi sebelum jam 11 atau setelah jam 2. . Kalau tidak, panas terik sangat menguras tenaga.",5 bintang
Dewi Margi,"Bgs, bersih, gak beli tiket msk museum pun sdh puas 😃 kuliner byk, hrg sesuai,",5 bintang
James P,"Untuk pengunjung yang menginap jangka pendek, tempat ini menyediakan contoh budaya Bali dalam gaya taman hiburan yang megah dengan banyak toko suvenir. Untuk memasuki patung besar untuk melihat pemandangan akan dikenakan biaya tambahan …",4 bintang
YuszMV,keren,5 bintang
sutomo bengkel sampoerna,Tempat indah & bagus,5 bintang
Wahyudi,Bersih,5 bintang
Raghavendra Prasad CS,"Bagus, banyak jalan kaki yang harus dilakukan.",4 bintang
Yayuk Suweca,"patung raksasa, pengalaman luar biasa",5 bintang
andriani halvini,Keren seniman bali...,5 bintang
庭,Bangga banget punya salah satu patung terbesar di dunia,5 bintang
Alfa Romeo,suasana yang nyaman dan romantis,5 bintang
Rafa Cazalla,"Patungnya tidak lebih dari patung raksasa, tapi sangat berharga, fotonya sangat bagus.",4 bintang
ricky lin,Prasmanan BERANDA di Garuda Wisnu Kencana di Bali,5 bintang
ANISSA NINDYA KIRANA,Suka ❤️❤️,5 bintang
Adam Pavlicek,Jebakan turis klasik. Ini bukanlah monumen bersejarah seperti yang diperkirakan banyak orang. Ini hanya tentang mendapatkan uang sebanyak-banyaknya dari orang-orang. Saya sarankan menonton dari jauh secara gratis.,1 bintang
Moh Lukman sholeh,Wajib dikunjungi,5 bintang
Narindra Wikansari,"Area wisata yang sangat luas, menyajikan patung raksasa berupa burung Garuda dan Dewa Wisnu, pada jam-jam tertentu ada pertunjukan tari khas Bali yang bisa dinikmati. Tempat sangat bersih dan menyediakan berbagai kebutuhan konsumen (toilet, food court, toko oleh-oleh, restoran, area bermain sepeda). Petugas ramah dan informatif. Worth the price.",5 bintang
Zsolt Zsemba,Tempat yang bagus untuk dikunjungi. Cobalah dan tiba sekitar jam 4 sore dan berjalan-jalan. Menginaplah untuk menikmati tarian kecak dan matahari terbenam. Tempat yang bagus untuk keluarga dan individu. Kunjungi Jandela restoran awal untuk …,5 bintang
Karmita Kesa bali trans,"GWK tempatnya sangat exotic dan menakjubkan di pulau Bali sebuah karya anak bangsa ,sebagai maskot island of paradise",5 bintang
nicolas tarigan,"Sangat seru, sambil jln santai lumayar bakar kalori",5 bintang
Raymond Noferiawan,"Bagus, patung-patungnya bagus, dan tamannya terawat dengan baik. Satu-satunya kekurangan adalah di dalam patung Garuda besar yang bisa kita naiki dengan lift, diperlukan lebih banyak sirkulasi udara yang sangat panas dan pengap dengan hanya …",4 bintang
Suzan Cisilia,"Menyenangkan,",5 bintang
F M M,"Mendarat ke Bali, kita bisa melihat patung tersebut. Pemandangan patung di kejauhan membuat kami penasaran, mendorong kami mengambil keputusan untuk menjelajahinya lebih jauh. Patung ini mengesankan baik dari sudut pandang arsitektur maupun …",4 bintang
Kamal Ahmad,Oke,5 bintang
Krishnamurthy Seetharama,Tambahan terbaru pada berbagai atraksi Bali. Itu adalah patung yang bagus. Layak dikunjungi karena mereka mengklaimnya sebagai bangunan tertinggi ke-4 di dunia. Hal ini juga mencerminkan agama Hindu yang dianut di Bali. Sungguh menyenangkan …,4 bintang
Helen Trickey,Spektakuler. Lingkungan yang indah.,5 bintang
desi chrisnatalisa,Panas tapii baguss dan megah,5 bintang
Peng Le,Pemandangannya menakjubkan di malam hari,5 bintang
Tash Cooper,"Taman Budaya GWK adalah harta karun berupa keajaiban seni. Dari saat Anda menginjakkan kaki ke dalam taman, Anda akan disambut oleh deretan patung dan karya seni menakjubkan yang memikat indra. Perhatian terhadap detail di setiap bagiannya …",5 bintang
Bonnie Elferink,Cantik,5 bintang
Musliah Mulyono,Patungnya besar. Tempat bersih. Ada shuttle busnya kalo capek jalan kaki,5 bintang
ALLSTAR WENG,Tempat yang sangat indah! pemandangan indah!,5 bintang
Jim Jimmy,"Cukup osm, kecuali entri agak mahal",5 bintang
yandy suherman,Walapun di bangun nya lama keren hasil nya must visit 👍👍👍 …,5 bintang
Riyan Wisnu Sunarya,Panas juga ya,5 bintang
Linda Curti,Patung itu sangat besar dan seluruh taman budaya tertata dengan baik,4 bintang
Regis Ruot,Waktu yang tepat dan sangat besar,5 bintang
baim kurniawan,"jelek, bikin supir kesel",1 bintang
Fabio Faccin,Kecewa. Itu hanya taman wisata,1 bintang
Andik Mawanto,"Sangat kecewa pelayanannya ,fasilitas ini tempatnya tidak rekomendasi untuk di kunjungi lagi .",1 bintang
Mr Lullian,Jangan kesini lagi pelayanannya kurang bagus.. Nanti menyesal,1 bintang
Adji P Utomo,Ini adalah tempat yang indah,5 bintang
Adelina Caesaranie,Memiliki tarian Kecak yang luar biasa. Satu-satunya tari Kecak yang berkolaborasi dengan ogoh2 di Bali. Tempat yang indah.,4 bintang
Swati Gaur,Salah satu tempat paling memesona. Harus dikunjungi ❤️,5 bintang
072_Budi Santoso,Insyaallah nanti kesini amin,5 bintang
Jefry Candra,Saya suka tempat ini,5 bintang
asad_ akhmad19,Bagus,5 bintang
rachmat js,Tempat yang bagus di bali,5 bintang
Ahmad Yudhi Ryanto,Pengalaman yang menyenangkan!,5 bintang
Prima Nugra Gusdiharjo,Mantap,5 bintang
Vibhor Jain,Tempat yang wajib dikunjungi jika Anda mengunjungi Bali. Ini adalah taman yang menakjubkan dengan pemandangan indah ke seberang.,5 bintang
ngurahputu yudiana,"Per 5 Maret, sistem untuk masuk ke GWK adalah yang terbaik....cara cerdas dan kerja bagus.",5 bintang
Made Sunarti,"Tempat bagus, bersih aman dan nyaman!",5 bintang
Nerusz,Tempat yang sangat bagus untuk jalan-jalan,5 bintang
Irwan Arisandy,GWK tempat yg bagus untuk healing bersama keluarga,5 bintang
Дарья Коваль,"Tamannya indah, terawat, ada tempat jalan kaki, jarang ada di Bali) biaya masuknya 120 ribu rupee. Tidak jauh dari tempat parkir ada titik untuk antar-jemput gratis ke pintu masuk. Ada pertunjukan teater gratis di lokasi dan pertunjukan tari di amfiteater, tapi kami tidak tiba tepat waktu. Banyak patung, monumen utama yang megah dan batu-batu besar setinggi rumah

Jika Anda mencari tempat untuk berjalan-jalan santai, saya sangat merekomendasikannya",5 bintang
Zooz,"Membosankan, selain patungnya tidak banyak yang ada disana",3 bintang
olivia he,Seru,4 bintang
C Cardoso,Tempat yang indah!,5 bintang
Shriraj Kane,"Patung yang sangat bagus, sangat besar, semua fasilitas sangat bagus dan terorganisir.. Saya sarankan untuk membeli tiket Rp 200.000 karena semua jumlah itu akan didapat sebagai kupon dan kita harus menebusnya di restoran yang sangat bagus..",5 bintang
Stan,Benar-benar tidak direkomendasikan untuk pengunjung senior atau penyandang cacat. Setiap tamasya/pertunjukan sangat jauh antar tempat. Satu-satunya layanan buggy yang mereka tawarkan dengan harga tambahan hanya tercakup mulai dari loket …,2 bintang
Rizchi Putra,"Tempat bagus dan luas, fasilitas ok",4 bintang
Taty Coop,Enchanted place,5 bintang
Joep van Buuren,"Agak mahal dan sangat dikomersialkan, Anda harus membayar lebih jika ingin naik ke patung besar itu",3 bintang
Asmuji,"Garuda Wisnu Kencana cultural park adalah mahakarya seni yang luar biasa. Ada patung garuda, patung wisnu dan ada monumen Garuda Wisnu Kencana, pada bagian lantai dasar terdapat museum tentang kebudayaan masyarakat pulau Bali. Tiket masuk ke lokasi GWK sekitar 85.000 rupiah, dan apabila kita ingin naik ke bagian atas monumen GWK kita harus membayar tiket sebesar 250.000 rupiah.
Monumen Garuda Wisnu Kencana sebagai salah satu iconic di pulau bali, wajib anda kunjungi, disini juga menyajikan tarian kecak yang dimulai pada pukul 18.00 sampai selesai.
👍👍👍👍",5 bintang
Raras Arum Wulandari,"Tak bisa berkata apa-apa, landmark ikonik Bali ini wajib Anda kunjungi sekali seumur hidup ✨",5 bintang
Sunil Chopra,"Patung terbesar ke-4 di dunia. Tempat yang sangat indah, rapi dan bersih. Tempat yang harus dikunjungi tetapi saya merasa harga tiketnya terlalu tinggi ($30 dolar Australia kira-kira)",5 bintang
Pareto,Benar-benar bagus,5 bintang
Rakai Magelang,Tidak direkomendasikan,1 bintang
K “Klaha3” H,"Tempatnya bagus, lihat juga museumnya, kecil tapi bagus👍 …",4 bintang
Sutratm,Pengalaman yang baik,5 bintang
Komang Pucung,Pelayan bagus/sistemnya bagus.,5 bintang
Zendra Iputu,Sistem pembelian tiket secara digital mempermudah untuk melakukan transakasi,5 bintang
Pits,Luar biasa,5 bintang
ramkiran balaji,"Patung yang dibangun dengan baik di zaman modern. Terpelihara dengan sangat baik. Tapi mahal, tidak banyak yang bisa dilihat di dalamnya, jika Anda membayar ekstra, Anda bisa naik ke dalam kuil untuk melihat pemandangan. Hanya tempat foto saja tidak banyak",3 bintang
Toni,"Kalau sbg org indo kesini, ya B aja. Ga ekspektasi lebih. Cm gw byk liat turis2 kyk kecewa kemari. Apalagi dlm GWK nya.",3 bintang
Manoharan Settu,"Kami pergi di malam hari, tempat yang sangat besar, dapat dengan mudah berjalan-jalan selama satu jam dan menghabiskan waktu yang menyenangkan …",5 bintang
Zein Fifi,Puas,5 bintang
Kadek agus supriawan,Sangat bagus pelayanan sangat ramah,5 bintang
Nyoman Suartama,GWK luar biasa,5 bintang
deselina ashari,"Kesini jam 7 malem brasa nyewa, cakeeeep, kereeeen, potonya puaaaas",5 bintang
Jefry Gunawan,"Luas banget,
Gak akan menyesal buat mampir ke sini dan sepertinya ke bali ada yang kurang jika tidak menginjakkan kaki di GWK.",5 bintang
Tyar Murdiansyah,"Sangat bagus untuk pariwisata,
Dan sangat simpel dalam melakukan pembayaran
Tanks to GWK",5 bintang
Agus arta,Luar biasa,5 bintang
I Ketut Adi Saputra,"Sistem lebih mudah, semua secara online
Terimakasih",5 bintang
Haditama Prabowo,Tempat yang luar biasa,5 bintang
Sourav Harish,Terlalu mahal untuk naik,4 bintang
dharmesti wijaya,"Kami membeli paket makan & perjalanan (Rp 200rb per orang), dan itu sangat berharga!
Paket ini sudah termasuk tiket masuk, voucher 200k untuk makanan dan minuman di …",5 bintang
dewa prasetya,"Bersih, atraksi bagus, pelayanan bagus...",5 bintang
Marshmallow,Wisata edukasi yang sangat menarik. Bisa melihat pertunjukan tari tradisional.,5 bintang
yogi firdaus,Pengalaman luar biasa.. Kami senang berkunjung ke sini & menikmati tarian kecak di pertunjukan terakhir,5 bintang
Tristhan,ini sungguh tempat yang indah!,5 bintang
Samir Muranjan,Tujuan indah untuk menghabiskan beberapa jam. Jika Anda menyukai Wisnu atau Garuda maka masih banyak lagi yang bisa Anda lihat.,5 bintang
Nil Patel,Tempat yang layak dikunjungi di Nusa Dua..,5 bintang
Koen,"Bagus, bersih",5 bintang
AGUNG SUBAGJO,Wajib dikunjungi minimal sekali ketika berkunjung ke Bali,5 bintang
Wensy Zhsng,Tempat yang bagus untuk berada di bali..,5 bintang
Wendra trio alka Samudra,Pertama kali kesini tp keren,5 bintang
Kubilay Ensari,"Sukses banget… bersih, udara segar, view bagus",5 bintang
Septian Ibrahim,"OMG = Orang Mudik GWK
Kerennnn banget ada patunggg gede dulu bisa naik pas 2010 tapi sekarang ngak bisa dan ada baru besar kenapaaaa",5 bintang
Preethish kumar,"Di hari yang panas, tidak terlalu sepadan. Anda dapat melihat patung itu dari bandara.",2 bintang
ALFATIH ROUWMEK,sekedar proyek mercusuar pada umumnya,4 bintang
Raquel Slootweg,"Gambar super cantik dan menyenangkan untuk berjalan, memakan waktu sekitar min 1 jam, maks. Gambar ini dapat dilihat dari udara dan dari jauh. Terletak di atas bukit. …",5 bintang
japi,oke makanlah.,5 bintang
Nataliya Ryabysheva,"Saya merekomendasikan mengunjungi taman ini, suasananya sangat atmosfer.",5 bintang
Victoria Hyman,"Saya dan keluarga saya menikmati sore hari di sini, meskipun kami bisa menghabiskan sepanjang hari dengan cukup mudah.
Terdapat tempat parkir mobil dan berjalan kaki singkat atau bus gratis ke pintu …",5 bintang
Neegita Kumari,Tempat yang bagus untuk melihat seni dan budaya Bali. Tapi tempatnya sangat komersial dan bahkan paket dasar dikenakan biaya masuk sebesar Rp 125rb per orang. Mereka memiliki layanan kereta terpisah dengan biaya Rp 40rb per orang dan Anda …,3 bintang
Richi Chandra,Direkomendasikan,5 bintang
Yosep Sipul,Trima kasih bnyak sebanyak2nya buat mbak dini yg sdh membantu utk mengisi link gwk.maklum kami driver masih awam.untung mbak dini bisa bantu dan sangat tanggap,5 bintang
Eddie Iwes,Aman nyaman cepat,5 bintang
Dhananjay Mangnale (Jay),Patung GWK sungguh megah dengan badan tembaga dan mahkota mosaik di atas bangunan alas yang megah. Patung-patung indah menghiasi seluruh kompleks yang luas. Cantik!,5 bintang
kempling channel,besar dan luas tempatnya,5 bintang
Reza Andrian,"Sangat bagus , sebaiknya sewa boogie car , karena jalannya jauh",5 bintang
Charmaine Hard,Pasti layak di kunjungi,5 bintang
Lina N,"Lebih suka menjelajahi tempat ini di pagi hari atau sore hari untuk melihat matahari terbenam..
Mengetahui lebih banyak tentang budaya dan sejarah, …",4 bintang
Deste Oblayers,Belom ke Bali kl belom kesini,5 bintang
Manasi Patil,Sangat indah dan unik dari segala aspek.,5 bintang
Hentjie Robin,tempat yang menakjubkan,5 bintang
Ferdinand Gerdayana,tempat yang menakjubkan untuk dikunjungi,5 bintang
hendru kenety,tempat yang bagus,5 bintang
visitingbali,sangat menarik untuk di kunjungin,5 bintang
Gerdayana,tempat yang bagus untuk dikunjungi,5 bintang
Iwayan Juli,GWK bagus pelayanan staff baik,5 bintang
Gede agus purohita Gusde,Pemandangan yang bagus dan stap sangat membantu dengan pelayanan online,5 bintang
Gede agus Pratama,GWK bagus,5 bintang
Dwi Pramana,Destinasi terbaik di pulau bali,5 bintang
Agung Guritno,Kunjungan yang bagus di Bali,5 bintang
agus windu,"Gwk tidak kayak dulu, pas ambil ss nya
Sekarng kalo sudah rame gwk nya, pasti di peribet ss nya,,",1 bintang
Henuthrao daredevil,"Teknik yang sangat tinggi. Patungnya besar sekali..
Pastikan untuk membawa buggy bersama-sama jika tidak mempunyai stamina untuk berjalan. Total jarak berjalan kaki sekitar 1 km dari loket tiket ke patung",5 bintang
C K,"Penasaran sejak liat karya Bapak Wishnutama di acara makan malam KTT G20.

Garuda Wisnu Kencana atau GWK ini ternyata keren banget dengan patung"" besarnya dan tembok batu yang besar.

Cocok buat foto"" dan jalan"" ngitarin GWK. Tapi PANAS pol. Gunakan lah sunblock dan bawa kipas portable mungkin. Dibeberapa spot anginnya kenceng sih.

Toilet bersih. Ada tempat beli souvenir dan pertunjukkan juga.",5 bintang
Yosef Robinson,"Meskipun ini adalah tempat turis, tetap saja ini adalah tempat yang luar biasa untuk dikunjungi.",4 bintang
Candra Kartika Putra Yuda,Icon terbaru wisata budaya di Bali,4 bintang
