User,Comment,Rating
Epi Wulandani,"View yg eye pleasing banget, betah lama-lama nyantai di pantainya. Semoga akses ke pantainya lebih baik kedepannya. Bahaya banget turun ke pantai nya ngelewatin anak tangga yg pijakannya gak proper cuma dibantu tali tambang yg tergantung di batuan tebing.",4 bintang
Maciej Albrecht,Ini pasti layak dikunjungi saat matahari terbit - pemandangannya indah dan masih sedikit orang. Dan itu tidak panas,5 bintang
Mochamad Arif Faizin,"Pantai nya tampak indah sekali, sebaiknya bawa payung karena panas..",5 bintang
즐호! 즐겁고 새로운인생찾기,Tempat paling keren di Nusa Perinida,5 bintang
Mulkan Putra Sahada,"Suhunya panas. Tapi dengan pemandangan yang luar biasa bisa mengobati. Disarankan bagi yang tidak kuat panas, untuk persiapan air supaya tidak terhidrasi",5 bintang
Ol Ka,"Jangan malas-malasan turun untuk menginap di pinggir pantai, worth it banget!!! Meskipun Tangga terlihat gila, tidak terlalu sulit untuk turun dan hanya membutuhkan waktu ~10 menit.
Cantik 😍 …",5 bintang
Nick Kur,"Tempat yang luar biasa untuk berenang, bukan pendakian yang buruk naik turun. Layak perjalanannya.",5 bintang
Ciobanu Alina,"Oke, pantainya indah dan pemandangannya tapi tangganya… dan yang saya maksud bukan bagian pertama dari jalan itu tetapi bagian yang talinya hilang, bagian sempit tempat Anda bertemu orang lain. Saya tidak mengerti apakah mereka mengenakan biaya masuk, jadi mengapa mereka tidak mengurusnya??",3 bintang
Wahyu Setia,"Bagus viewnya, cuman panasnya 🔥 …",4 bintang
Aly M.,"Januari 2024
Pemandangan menakjubkan dari atas dan perjalanan yang sangat sulit untuk sampai ke bawah jika Anda berani. Kami tidak turun ke bawah. Sangat panas. Tangga …",4 bintang
Terry Bakker,"Tentu semuanya membutuhkan uang, ini juga. Sangat konyol. Dan tangga turunnya terlalu curam, jadi ya... uangnya tidak sepadan... pemandangan dari Manta Point sama indahnya, bahkan mungkin lebih indah... kalau tidak pergilah sedini mungkin!",1 bintang
adjie rahmat,"Tempat tujuan sesuai ekspektasi dan instagramable..
Tp mohon bisa di perbaiki lagi jalan yg di lalui karna banyak lubang nya",5 bintang
Robin Brandt,"Sangat indah, tapi jalan turunnya sulit.",5 bintang
MirceaTattoo,Terlalu banyak hype untuk sekadar pantai... tidak sepadan dengan usahanya.,1 bintang
fajri fath,Indah sekali,5 bintang
Diana Ponyatovskaya,Jauh lebih mudah untuk turun ke pantai ini dibandingkan ke Pantai Kelingking. Pemandangannya luar biasa,5 bintang
Solis Grooming,Pantai yg biru masih alami dan asri.sayang kurang tempat berteduh.,5 bintang
Bernardo Faria,Ada banyak penduduk setempat di pintu masuk yang akan mengenakan biaya masuk sebesar 35k. Tempat ini secara keseluruhan kotor dan jalan menuju pantai sangat berbahaya dan sulit. Saya tidak merekomendasikannya.,2 bintang
Facifica Falayfay,Sangat ramai!!!!!,5 bintang
Manas Suri,"Wajib dikunjungi di nusa penida, lakukan perjalanan, itu sangat berharga.",5 bintang
Travel Collections,Bagus sekali,4 bintang
Анастасия Белонок,"Pantai yang sangat indah, pemandangan yang luar biasa indah dari atas 😍
Turun ke pantai lumayan ekstrim, tapi cepat, worth it 💯",5 bintang
D. Andhi,"Pemandangannya bagus banget, pantainya masih asri, pasirnya putih bersih dan terawat. Banyak spot bagus buat foto-foto dan menikmati pantainya dari tebing. Untuk turun langsung ke pantainya lumayan jauh dan turunannya terjal. Kalo mau ke pantai harus lebih dari sehari di nusa penida.",5 bintang
Navdeep Kaur,"Ada banyak langkah menuruni tebing jadi bersiaplah untuk berolahraga!! Bahkan jika Anda memilih untuk tidak turun, pemandangannya juga cukup indah dari atas. PS : banyak spot gambar yang sempurna dari atas",5 bintang
Gunawan Candra,"Cantik sekali
Tapi siap gosong",5 bintang
Aline Maret,"Cantik dan sepadan
Anda akan benci jalan turun dan naik, tetapi ini cukup cepat",5 bintang
Stian Harink,"Pemandangan indah, ombak kuat.
Namun sayangnya banyak sekali plastik di pantai.
Pendakian menuruni tebing cukup curam. Ini lebih merupakan pendakian daripada pendakian. Saya akan merekomendasikan memakai sepatu hiking.",4 bintang
ADVOKAT IJS,Oke,5 bintang
Christian Lauer,"Kami berada di sini pada bulan Desember. Jadi di luar musim. Tempat parkir masih terisi dengan baik. Karena areanya relatif luas, maka tidak terlalu padat.
Kami melihat kedua pantai dan “mendaki” ke keduanya. …",5 bintang
Melina Heri Indarwati,Seperti berlian biru!!! Sangat cantik,4 bintang
Дмитрий Винокуров,"Tentu saja cantik! Tapi keturunannya sungguh buruk. Bawalah sepatu yang nyaman, air, dan topi. Seperti halnya semua atraksi lainnya, Anda harus datang lebih awal; saat makan siang, banyak turis yang turun.",5 bintang
Ilona Liashenko,"Tempat ini layak untuk dikunjungi. Tentu saja! Saya sangat merekomendasikan untuk datang ke sini di pagi hari, Anda dapat melihat pemandangan menakjubkan dan pantai tanpa orang dan antrean besar. …",3 bintang
Radim Kratochvíl,"pantai yang bagus untuk dilihat dan diduduki, tidak terlalu bagus untuk berenang, berenang sebentar bisa dilakukan. sangat sibuk dengan semua pelancong harian di Bali, pergi pagi-pagi sekali atau sekitar jam 5 sore ketika mereka semua pergi",5 bintang
Sayogi88 Yogi,Pemanadangan nya indah,5 bintang
Stella,"Jalan menuju pantai berbahaya. Jalannya curam, sempit dan sulit dilewati orang. Di satu bagian bahkan perlu memanjat dengan tali. Mereka harus memperingatkan orang-orang untuk tidak memakai sandal jepit, tas bahu yang penuh perhatian, dan …",1 bintang
Yoni Oktosan,view nya keren gak ada obat tapi lokasinya hot not public,5 bintang
Александр Максимов,"Pantai yang sangat indah. Kartu nama Nusa Penida. Namun lebih baik datang lebih awal, karena tangga batu yang sangat sempit mengarah ke bawah, sehingga sangat sulit untuk dipisahkan dari orang lain. Pastikan untuk memakai pakaian yang cantik, karena memanjat di serpih basah sangat menakutkan, ada resiko terjatuh dan pecah di bebatuan. Anda harus memanjat tali di sebagian perjalanan, ingatlah hal ini.",5 bintang
조낙호,"Menurut saya pemandangannya paling bagus di Nusa Penida, kalau ada waktu cobalah ke pantainya.",5 bintang
Juztin Png,"Pemandangan indah matahari, pantai, dan langit.

Namun perlu banyak berjalan menuruni tangga yang panjang sebelum Anda bisa …",4 bintang
Cátia Sequeira,"Tempatnya indah. Saya menyarankan Anda untuk pergi lebih awal. Biaya parkir dan masuk dikenakan. Ini tidak dapat diakses oleh orang-orang dengan mobilitas terbatas, karena aksesnya melalui tangga super curam, tangga batu dengan tanah …",5 bintang
Alfioni Salsabila,"Tiketnya 35,000/orang",5 bintang
Seán Cahill,Layak untuk berjalan-jalan tetapi kenakan sepatu yang tepat! Pantainya tidak bagus untuk berenang tetapi di sana sangat sepi dan Anda juga bisa pergi ke pantai atuh. Parkir adalah 75k untuk sepeda motor,5 bintang
Sidney Paiva,Sensasional.,5 bintang
Mass Amiink,Mantap,5 bintang
Pragiman Pragiman,"Panas pisan gak ada pohon2 perindang
Jadi sangat gersang...",3 bintang
Yarik Ribowo,"Seperti biasa, menakjubkan. Sayangnya, saya menemukan lebih banyak sampah plastik di pantai. Saya cukup yakin orang-orang Asia melakukan hal itu.",4 bintang
Marco Mancini,"Mereka meminta 35k hanya untuk melihat banyak pantai. Lingkungan sekitar kotor dan pelayanan nol. Saya pikir orang-orang ini perlu memahami apa artinya meminta uang untuk suatu layanan. Mereka hanya mengeksploitasi alam yang mereka miliki tanpa merawatnya, sungguh memalukan bagi orang yang mengelolanya.",1 bintang
Vishnu,Pemandangan menakjubkan untuk pantai tebing.,5 bintang
Laura Sotillo,"65k untuk pemandangan yang sangat indah. Ada pantai-pantai spektakuler di negara lain yang tidak mengenakan biaya masuk, menurut saya ini bukan cara yang baik untuk mempromosikan perekonomian lokal melalui pariwisata.",1 bintang
kah keng Chong,Pemandangan yang bagus,5 bintang
Setyadi Pudjantoro,"Pantai Intan dianggap sebagai salah satu pemandangan terbaik di Nusa Penida, namun turun (ke pantai) dan kembali ke atas cukup menantang (dari segi keselamatan).",5 bintang
Atipong Tengchareonpongthon,Pemandangan yang bagus,5 bintang
Василь Матусевич,Sangat bagus,5 bintang
Saumya Tewari,"Ini hanyalah titik foto untuk akun media sosial Anda. Dan anda tidak bisa mencapai pantai ini jika tidak berolah raga karena setelah terlihat tangga di gambar internet, ada rappelling naik turun dari dan ke pantai.",3 bintang
Jainur Rochman,Pantai dan tebing yang menakjubkan.. Anda HARUS pergi ke sana setidaknya sekali seumur hidup,5 bintang
ASHWINEE RATHORE,Salah satu lokasi terbaik yang pernah Anda lihat. Air biru dengan struktur bebatuan yang indah akan sangat memukau untuk dilihat.,5 bintang
Jeffrey Sng,"Pantainya bagus untuk berfoto, namun untuk turun ke sana cukup beresiko.",3 bintang
fauzan abadi,Pemandangan bagus...cuma tidak seperti tour sisi barat. Tiket masuk lebih murah dan jalan lebih bagus.,4 bintang
Erika Saragih,"Untuk pemandangannya Indah banget dapat bintang  5.
Ada 6 pantai yang kami jalani hanya berbayar parkir saja.
Hanya di wisata Diamond ini,selain dikenakan parkir ada tiket masuk juga 35K/orang dan dapat 1 botol air mineral ukuran 330Ml.Saya berpikir oh mungkin didalam ada fasilitas yang membuat kami nyaman.Ya setidaknya ada  Guide tour Diamon yang mendampingi para wisatawan.Ternyata berbeda.
Untuk berfoto kurang nyaman dikarenakan kondisi tangga yang  kurang savety,pegangan yang tidak rekomendasi karena beberapa kayunya ada yang sudah rudak dan masih menggunakan tali yang tidak kokoh itu bisa beresiko para wisatawan jatuh.
Untuk kami yang melakukan perjalanan tidak menggunakan driver (orang Bali ), sangat sulit untuk mengambil spot.
karena lebih dikuasai pihak yang menggunakan driver orang bali.
Ini kan wisata umum, jadi ayo lah ngantri dan berfoto tidak harus sampai full galery kan Gaes..",1 bintang
Raz Van,Ini cukup banyak. Satu gambar. Biarkan saya menghemat waktu dan energi Anda. Turun sejauh itu tidak sepadan. Banyak tangga yang bentuknya buruk dan bagian terakhir Anda harus menuruni beberapa tali. Jangan pernah berpikir untuk pergi …,1 bintang
CF Cheng,"Pemandangan indah, penuh dengan turis, cuaca sangat panas selama perjalanan saya",5 bintang
XJ Chan,Tangga super curam dan sempit (termasuk beberapa yang hanya bisa Anda lakukan dengan tali) untuk sampai ke pantai tetapi itu sangat layak untuk didaki. …,5 bintang
Stefan Lars ter Reehorst,Harap dicatat bahwa Anda harus membayar biaya parkir untuk sepeda motor dan mobil Anda. Kemudian Anda membayar biaya masuk dan menerima sebotol air. Turunan yang masuk akal dengan dua bagian curam dengan tali di ujungnya.,5 bintang
Restya Dewi,Luar biasa panasnya tp view nya juga luar biasa,5 bintang
Alan Fajar Fadillah,"Tempatnya luar biasa bagus, hanya saja akses jalan untuk turunnya masih kurang memadai, dan safety dari pengunjung harus lebih diperhatikan, dikarenakan dikenakan tiket/biaya masuk.",4 bintang
SANG AYU MADE YOKIGITASARI,"View yang Indah, hanya infrastruktur yang belum memadahi, Tempat makan juga terbatas, Cuaca sangat panas.",5 bintang
Renée Planas Ramirez,"Tempat yang sangat bagus untuk menyaksikan matahari terbenam.
Kami tidak turun ke sana karena banyak tangga dan air pasang sangat tinggi dan tidak ada tempat untuk meletakkan handuk apalagi mandi. …",5 bintang
Meirienda Selvyana,Pemandangannya indah puas banget bisa liburan ke nusa penida,5 bintang
Dimantha Fernando,Pemandangannya luar biasa..... ❤️ 24/12/23,5 bintang
Matchima C,👌🏻🔆,5 bintang
hari setiawan,"Perjalanan yang melelahkan hilang seketika, melihat keindahan Diamond Beach",5 bintang
Nilam Puspawati,"Pemandangannya sangat fenomenal! Itu cocok dengan semua gambar yang saya lihat online. Pantainya indah dan bersih. Namun, cuacanya sangat panas. Jadi, membawa payung, memakai topi dan tabir surya sangat disarankan.",5 bintang
Indadul Alam,"Diamond Beach di Nusa Penida benar-benar permata! Keindahan perairan sebening kristal, pasir putih bersih, dan tebing berbentuk berlian yang ikonik menciptakan pemandangan memesona yang bagaikan mimpi. …",5 bintang
saafia mazna9,Tempat terindah di Nusa Penida,5 bintang
Farrell Oliver,"Tersesat di surga, ga apa² karena sepanjang jalan indah bgt....",5 bintang
Rudy Wahidi,Sangat cantik,5 bintang
Tabita Wijaya,"Pantai yang indah & nyaman namun perjalanan ke sana sangat menantang, sarankan Anda tidak mengendarai mobil sendirian dan turun ke pantai juga lebih menantang",5 bintang
晏弯弯,"Sangat cantik,",5 bintang
Christine Virtucio,"Kamera sebanyak apa pun tidak dapat memberikan keadilan mengenai betapa indahnya pemandangan ini. Saya juga menyukai bagian pendakian jadi untuk mendapatkan pengalaman penuh, Anda harus mendaki pantai.",5 bintang
majid ghorbani,"Hanya salah satu pantai terbaik yang pernah saya lihat. Untuk mencapai pantai, Anda memerlukan usaha karena jalurnya baru dibangun pada tahun 2018. 20% perjalanan terakhir sangatlah sulit karena Anda memerlukan dukungan jubah dan itu hanya …",5 bintang
PRERIT SAXENA,Pelacakan yang bagus,5 bintang
Hanaki Suzuro,"View pantai yang luar biasa, tapi panas luar biasa juga 😭 …",5 bintang
shweta verma,Pantainya indah tetapi tangga menuju pantai sangat sulit,5 bintang
Habibah Caniago,MasyaAllah indah ciptaanMu. Tp akses jln ke bawah curang aq gak berani kebawah bawa anak2 cuma foto2 aja di sekitar tangga . Klw yg ada penyakit sesak nafas jgn coba2 ke bawah . Naik tangga nya capek . Semoga dibuat lift ya ke bawah JD enak turun dan naiknya 🤭 bagus banget soalny sayang gak turun udh jauh2 😭 …,5 bintang
Rahul Verma,❤️🌊 …,5 bintang
Arup Jyoti Das,"Ini adalah pantai terbaik yang pernah saya kunjungi sampai sekarang. Pemandangannya, airnya semuanya sungguh menakjubkan.",5 bintang
Sneha Roy,Bukan pendakian yang mudah ke pantai tetapi sepadan dengan pemandangannya. Ada rappelling yang terlibat untuk mencapai pantai.,4 bintang
Marco S,Berbahaya untuk turun ke bawah,5 bintang
Nadya Paramita,Salah satu pantai terbaik di dunia 😍 …,5 bintang
Zineb Gharbaoui,"Untuk turun Anda harus menjadi atlet sejati, jalurnya sedikit berbahaya tetapi sepadan",5 bintang
Vincent,"Tempat yang bagus untuk berpetualang di pulau nusa penida, pemandangannya indah, jangan lupa membawa topi, dan sunblock",5 bintang
michael lizares,"Tempat yang sangat bagus. Ramai di pagi hari saat tur pergi ke sana. Waktu terbaik untuk pergi jika Anda menyewa sepeda atau mobil adalah pada sore hari, Lebih sedikit orang. Tapi pastikan untuk bersiap karena jalurnya curam turun dan naik. Saya sarankan memakai sepatu.",5 bintang
Big boat,"Alam itu indah, orang-orangnya tidak…

+: Pemandangan yang sangat indah …",4 bintang
Darya Vaskina,"Indah tapi terlalu sulit untuk dilalui, matahari di sana sampai jam 3 sore",4 bintang
Sonakshi Rastogi,Tempat yang indah dengan pemandangan yang memukau😍 tetapi turunnya cukup rumit & berisiko. …,5 bintang
Justin Leyser,"Pantai yang indah. Benar-benar sepadan dengan usahanya.
Namun tidak takut ketinggian adalah suatu keharusan. Saya juga merekomendasikan turun dengan sepatu kokoh atau bertelanjang kaki. Anda pasti terpeleset dengan …",5 bintang
Tara A,Pantai ini adalah satu-satunya tempat yang layak dikunjungi di Nusa penida. Saya akan melewatkan sisanya karena terlalu ramai. Perjalanannya singkat tetapi pada akhirnya sangat curam.,4 bintang
Ryan Antonio,Pemandangan terbaik..,5 bintang
Crocus,"Pantainya indah, recomended 👍, turunnya tidak lama tapi di beberapa tempat susah, hati-hati …",5 bintang
Sintiya Mega,"ini pantai terbagus yang pernah aku liat, masyaallah cuma jalur nya terjal banget kalo mau kebawah nya.. . tapi pasti akan kesini lagi ..",5 bintang
Beatriz Hernández Lillo,Pantai yang indah dan indah seperti yang ditunjukkan pada foto. Sebenarnya saya merasa memalukan karena mereka membuat Anda membayar €2 untuk masuk… …,4 bintang
Tim Naaijkens,Sangat indah tapi sangat turis.,4 bintang
Lea L,"Setibanya di sana, kita diharuskan membeli tiket untuk masuk ke dalam kompleks. Ada kerumunan besar orang yang berkumpul di awal jalan menuju pantai. Karena banyak dari mereka yang mencoba mendapatkan foto yang layak, kerumunan orang …",5 bintang
Dharitri Panigrahy,"Pantai yang sangat indah dikelilingi pegunungan. Pemandangan yang spektakuler. Air berwarna biru kehijauan enak dipandang. Anda bisa turun di dekat pantai namun sedikit petualangan turun menggunakan tali. Di tengah laut terdapat batu berbentuk berlian, sehingga dinamakan pantai berlian.",5 bintang
Umesh Tomar,Tidak diragukan lagi itu adalah pantai terindah yang pernah saya lihat dalam hidup saya. Airnya memiliki banyak warna biru yang berbeda. Saya dan istri saya juga mengumpulkan beberapa cangkang kecil dari sana. Pasirnya masih asli dan putih. …,5 bintang
Acil Dayat,Tempat pokok nya oke perjalanan menantang saran kalau bisa pas siang hari kesini mantap 👍🌞💥,5 bintang
Kris Min,Cantik. Seperti Great Ocean Road mini.,5 bintang
Teresita Bowyer,Pantai yang sangat bagus. Anda tidak bisa berenang dan sulit mengaksesnya.,4 bintang
TuanAnh Ngn,Pemandangan yang luar biasa. Tapi tangga menuruninya agak berbahaya. Naik turun kakiku gemetar 😂 …,5 bintang
Eko Satriawinawan,terbaik,5 bintang
Romina Rota,"Tempat ini layak mendapatkannya bertahun-tahun yang lalu sekarang mereka sudah gila sejak tahun lalu akses ke pantai meningkat dua kali lipat 50k, ditambah lagi mereka meminta Anda membayar parkir untuk skuter (yang saya benar-benar menolak membayarnya) tempat itu patut diperhatikan tetapi penuh dengan turis yang cuma ambil foto..setelah keempat kalinya dalam 3 tahun sudah tidak layak lagi..",2 bintang
Alexandre Gervais,Sudut pandang pulau yang tidak boleh dilewatkan. Tempat ini mengesankan dan menawarkan pemandangan Pantai Diamond yang menakjubkan. …,5 bintang
Firdaus Yahya,Pemandangan terbaik namun untuk menuju pantai harus turun dengan banyak anak tangga. Sepadan!!,5 bintang
Kian Nemzer,"Ini jelas merupakan salah satu tempat terindah untuk dikunjungi di Nusa Penida. Meski begitu, ini juga salah satu yang paling ramai. Saya pergi pada sore hari dan membayangkan tempat itu akan jauh lebih sepi di pagi hari. Jika Anda takut …",5 bintang
Riza Rizki Maulana,"Pemandangannya indah, luar biasa ciptaan Allah SWT, Maha Besar Allah",5 bintang
Federico Martinez,"Pantai yang indah !! Dengan pemandangan spektakuler, satu-satunya hal yang membuat Anda khawatir adalah turunannya, tetapi itu pasti sepadan",5 bintang
Klaudia Gickel,"Tempatnya sungguh indah. Turunannya cukup curam, di bagian paling bawah harus menggunakan tali untuk turun, jalurnya kurang cocok untuk anak kecil. Anda bisa melihat monyet di jalan, tapi mereka tidak memperhatikan manusia, mereka hanya lewat saja. Pantainya indah, tapi ombaknya besar dan dilarang berenang. Tempat yang layak untuk dikunjungi, tapi menurut saya meski jalannya lebih sulit, pantai di Kelingking jauh lebih indah.",5 bintang
Paul Saharsky,Perjalanan menuju pantai ini menjadikannya lebih menyenangkan! Sebuah perjalanan dimana hanya yang terkuat dan berani yang akan bertahan……,5 bintang
Dávid Harmath,"Tebing dan pantai yang indah, Anda dapat mengakses pantai Atuh dan pantai Intan dari pintu masuk pantai Intan dengan biaya 35k per orang. …",5 bintang
Jay. J,"Jalan menurunnya kasar, tapi tidak sekeras Clinking Beach. Sulit untuk pergi ke sana dengan bayi dan ombaknya terlalu tinggi untuk berenang, tapi pemandangannya sangat bagus. Biaya masuk dan parkir berlaku. …",5 bintang
Pranitha,Lokasi bagus untuk foto pantai yang menakjubkan! Perjalanan menuruninya sangat curam jadi bersiaplah dan kenakan pakaian tipis. Bawalah juga botol air jika Anda berencana berkunjung atau melakukan perjalanan! Kami hanya turun tangga 10 persen dan masih mendapatkan foto yang bagus 😍 …,5 bintang
Alessandro Galli,"Sangat indah, layak untuk dikunjungi.
Turunannya menantang dan sedikit berbahaya terutama di dekat pantai.",5 bintang
Jake Glasby,"Meskipun sangat turis dan sibuk, pemandangannya masih 10/10 dan pasti sesuai dengan hype",5 bintang
Andrea Marchei,Spektakuler. Jalur untuk mencapai pantai ini rumit namun tetap layak untuk dikunjungi dari atas.,5 bintang
samm,cantik.,5 bintang
Arjun Singh,Hanya menyukainya,5 bintang
Asti Anik,Bagus tp hrg tiket msk mahal. Naik hrg tiket nya🙄 …,5 bintang
Pierre Dupont,"Vertigo dan gelombang besar waspada. Pantai dan perjalanan menuju ke sana sungguh luar biasa. Untuk mencoba yang lebih berani. Hati-hati, ombaknya naik hingga ke tebing di tempat tertentu. Jadi lindungi barang-barang Anda dengan baik!",5 bintang
Jumakir Jmk,Manaaaaap,5 bintang
rohith reddy,Cantik dan menakjubkan 😍 …,5 bintang
Exel Tampuagan,Medan extreme menuju pantai,5 bintang
Yen C,Pantai indah ini mempunyai tebing-tebing berbahaya yang SANGAT BERBAHAYA sehingga sebaiknya anda memperhatikan langkah anda saat berkunjung. Mereka akan mengambil biaya parkir. Lalu turun ke pantai dan membayar ekstra untuk membeli payung pantai seharga 150.000 rupiah jika mau.,5 bintang
R Hammies,"Senang melihatnya, kami tidak turun. Lanjutkan dengan moped ke tampilan Rex",4 bintang
Dewan Asif,Tebing yang indah untuk mengambil foto yang memukau. Itu tenang dan berangin. Cuaca tidak mendukung. Itu terlalu panas. …,5 bintang
Kulit lawah,"Pemandangan yang sangat indah..
Saya akan kembali ke tempat ini lagi",5 bintang
Ilham Dika Pradana Pradana,Viewnya keren tapi aksesnya menantang maut. Sekali lengah langsung beda alam.,4 bintang
herry soedira,cantik,5 bintang
Puspita Sari,"Tempatnya bagus, ramai turis domestik dan mancanegara walaupun hari kerja.
Cuaca sangat panas, perjalanan lama dari pelabuhan ke pantai diamond, jalan masih kurang bagus di beberapa tempat dan agak sempit kalau antar kendaraan …",5 bintang
Veronica Tkachenko,Sangat indah. Turun ke pantai melibatkan langkah-langkah reyot dan Anda harus berpegangan pada tali. Sebuah aktivitas untuk mereka yang penasaran dan tangguh.,5 bintang
Olaia Córdoba Costa,5k untuk bisa parkir (di bawah sinar matahari) dan 35k per orang untuk bisa melihat keluar melihat pemandangan. Penipuan nyata. Restoran yang berada tepat di pintu masuk adalah penipuan lain. Harga selangit dan makanan terburuk yang pernah kami makan di Indonesia. Sirkus dan pelecehan yang nyata.,1 bintang
Katja Lyytikäinen,"Benar-benar pantai yang indah, namun jika Anda bermimpi bisa ke pantai sambil berada di atas, Anda perlu keberanian yang panjang untuk mengantri dan semangat yang ekstrim. Tangga menjadi sangat berbahaya di tengah jalan. Mereka kehabisan railing dan terkadang harus menggunakan tali untuk turun karena tangganya curam.",3 bintang
Giuseppe Pesce,"Pantai kartu pos, Anda tiba, ambil foto yang bagus untuk Instagram Anda dan lanjutkan ke foto berikutnya",5 bintang
Jeffrey van Binsbergen (Comgenie),Pemandangannya bagus tapi perjalanan turun dan naik lagi jelas merupakan sebuah tantangan. Bawalah air secukupnya (saya dikasih air di pintu masuk) dan santai saja. Tempat ini cukup terkenal sehingga bisa banyak pengunjung lainnya. …,4 bintang
win win cabbage,"Pantainya sangat indah.
Hari itu hujan, jadi saya tidak pergi ke pantai.
Aku hanya melihat pemandangan. Lautnya sangat biru dan jernih. itu sangat …",5 bintang
Prashanth Swaminathan,Pemandangan yang benar-benar memukau adalah tempat yang wajib dikunjungi ketika Anda berada di Pulau Nusa Penida yang indah di Bali!,5 bintang
Parth Bhoye,"""Belanja yang bersih dan terorganisir sangatlah mudah"".",5 bintang
Jan Kiefte,"Tempatnya bagus, tapi banyak sampah di mana-mana",3 bintang
Adrián,"Tempat yang sangat bagus yang disalahgunakan oleh penduduk setempat untuk bisnis. 5k untuk parkir sepeda motor yang dijemur seharian dan berdebu. masuknya per orang 35k dst.. mereka kasih air 200ml.. menurutku banyak banget, soalnya yang …",1 bintang
Jana Albrecht,"Tiba di jalan rusak Biaya parkir 5k + biaya masuk 35k per orang Anda tiba di puncak tebing dan memiliki pemandangan Pantai Diamond yang indah... tangga pertama masih oke, tapi kemudian menjadi semakin sempit dan tidak aman ... tergantung …",5 bintang
Joko Susilo,Pantai yang sangat indah. Hati2 saat turun ke pantainya.,5 bintang
pere fabrellas puig,"Menakjubkan!
Saya telah menemukan di mana-mana di dan sekitar Bali bahwa mereka mengenakan biaya untuk semuanya. Namun menurut saya sangat tidak masuk akal bahwa selain …",1 bintang
Snehith Jain,"Pemandangan indah, tidak terlalu ramai, pantai biru dengan pasir putih. Salah satu pantai terbersih di Bali. Perjalanan ke pantai itu rumit & curam. Jika berencana turun, datanglah sebelum jam 4 sore & sebaiknya memakai sepatu. Harus mengunjungi tempat-tempat di pantai timur.",5 bintang
Tünde Orosi,Hati-hati saat mendaki,5 bintang
Nova Simanjuntak,"Tempatnya bagus, Pantai Diamond, Pulau Penida Bali",5 bintang
GREAT GLAZING GROUP,Luar biasa...tidak semudah itu dan mengamankan tangga untuk mencapai ⛱️ tapi luar biasa...,5 bintang
Vatsla Pandey,"Pantainya indah, meski ada bebatuan yang datang bersama ombak dan mungkin bisa melukai Anda.
Pendakiannya pasti lebih mudah dibandingkan pantai Kelingking, namun tangga di …",5 bintang
YUSHENG DING,"Ini adalah pantai yang indah. Meskipun jalan turunnya agak sulit, namun patut untuk dikunjungi.",5 bintang
Aliman,Sungguh menakjubkan,4 bintang
Didier Delcourt,"Tempatnya spektakuler, tapi sungguh bencana ekologis! Ada sampah di mana-mana, dan Anda tidak bisa tidak berjalan di atasnya. Banyak wisatawan yang ceroboh terburu-buru mengambil foto di depan tempat yang dianggap sebagai surga sejati dari …",3 bintang
Alessandro,Surga,5 bintang
aleks luvrov,"Bersiaplah untuk menaiki tangga, itu cukup curam dan berbahaya. Di beberapa tempat ada tali yang perlu dipegang, saya sangat merekomendasikan pergi ke sana bersama anak-anak.",5 bintang
Fadli Ramdani,😍🥰 …,5 bintang
Tomasz Szczepanek,Tempat yang indah. Namun tangga dengan railing hanya naik ke titik tertentu. Lalu yang ada hanyalah seutas tali. Dan di tempat paling berbahaya bahkan tidak ada tali. Sangat !!!!! secara berbahaya. Sepatu yang bagus adalah suatu keharusan. …,5 bintang
최호준 (Jun),"Tempat di mana laut zamrud dan berlian berpadu serasi. Saya tidak sanggup melewati jalan yang sempit dan curam, jadi saya kembali di tengah jalan.",5 bintang
Kevin Desonay,"Berenang yang bagus. Namun untuk aksesnya, bersabarlah.
Turunan yang memusingkan tapi terkadang hanya satu jalur, yang membutuhkan sikap kewargaan tertentu dari orang yang naik dan turun… menyukai pantai Kelingking.",3 bintang
Maeva,"Tidak ada yang bisa dikatakan tentang pantainya, pantainya luar biasa, benar-benar indah …",4 bintang
Johannes,"Suatu keharusan bagi setiap wisatawan!!
Di sana sangat indah. Yang terbaik adalah melihat gambar dan video dan melihatnya sendiri. …",5 bintang
Hikma Wati,Tdk pernah bosan le tempat ini,5 bintang
Soos Laszlo,Banyak wow :) harus dikunjungi jika Anda berada di pulau itu. Ada pendakian untuk mencapai pantai tetapi sangat berharga.,5 bintang
Monica Franchi,"Tempat yang indah, tangga yang harus Anda ketahui cara turunnya tanpa takut ketinggian, sepatu kets sangat penting, bawa air dan makanan ringan serta sewa payung dengan beanbag di lokasi dan berlama-lama menikmati air jernih, pemandangan dan istirahatlah karena perjalanan pulang memang sulit, namun keindahan tempatnya sepadan.",5 bintang
Bertholomé Baptiste,Memukau,5 bintang
arindam dey,"Biaya masuknya Rp25000 per orang dengan air 300ml. Usaha ini tidak diragukan lagi sepadan. Keindahan alam di sini sungguh menakjubkan dan dramatis
formasi batuan membingkai pantai yang masih asli, dan laut membentang menjadi …",5 bintang
Julie Siemens,"Jalan ke sini curam tapi bisa dilakukan. Ini pasti sepadan, karena ada kolam alami kecil saat air pasang.",5 bintang
Pratama Hugo,Tempat wajib untuk berfoto di Nusa Penida. Tempatnya agak ramai sesampainya di sini tapi masih belum lama menunggu untuk berfoto 😄 …,5 bintang
